Time (s),X-Axis (m/s2),Y- Axis (m/s2),Z-Axis (m/s2)
0.335557032,-0.010584905812376477,-0.04502129917520015,0.008191935238471615,
0.338023646,-0.004639411027617252,-0.03027427486719869,8.10902927106838E-4,
0.340490521,-0.0037115288220938014,-0.020390894350546085,0.00447715251746672,
0.342957448,-0.0048834858292814975,-0.03162679381143052,-0.011731998689151979,
0.345424948,0.007578764124355569,-0.03678698783692519,-0.009385598951322294,
0.347892136,-0.005422541488296295,-0.03900088028571447,-0.022822962803635605,
0.350358802,-0.013909323206811347,-0.013972363125971499,-0.012515724979236253,
0.352826511,-0.022613005392765367,-0.015006416043990112,-0.013841010159170608,
0.355294167,-0.01043337110917994,-0.02349068562297285,-0.026386528830460776,
0.357761146,-0.03131779650244099,-0.024535312971339707,-0.0057955023612432655,
0.36022849,-0.003997400358462189,-0.023456775920284667,-0.002722186801104698,
0.362695938,-0.016597723925228014,-0.026422447980795627,0.0016506807348974917,
0.365163594,-0.03242075917253104,-0.0019953783522878576,0.007063189851589158,
0.367630573,-0.03359364054305719,0.006060724562737596,0.01905082043595918,
0.370097709,-0.017303622418271436,0.0010200779488350742,-7.382729381077979E-5,
0.372566146,-0.023414187950791476,0.004644564060423018,-0.0077159221866107686,
0.375033959,-0.022559863982917122,0.0018013884767319466,0.00531331571750826,
0.377501823,-0.008476601170159387,0.007183899096204871,-0.014892261244352056,
0.379970313,-0.012524057330017893,0.007661382048570309,-0.013828024083371915,
0.382438438,-0.013847759486298253,0.015700395655030563,-0.022547709794041637,
0.384906875,-0.007249693966754664,0.018303080996985854,-0.010381307483671165,
0.387374844,0.0037715348427705825,0.010813939254375793,-6.481856353737214E-4,
0.389842709,-0.0046398053308158715,0.008651151403500645,-5.185485082996877E-4,
0.392311563,0.003945188940379651,0.010749446666013407,0.005327806457032125,
0.394779792,0.003156151152303721,-0.0048002582265764815,4.3381498984373934E-4,
0.397247552,0.019753244143049645,0.009559608978126022,0.008003912343436781,
0.399715729,0.006231305298265405,0.022961765513494492,0.02746025878099978,
0.402183646,0.016470591065928603,0.0011410713081955182,0.03345349755214322,
0.404651771,-0.009794620801889684,0.021969699850511504,0.043991496772182614,
0.407119427,-0.02314976305157644,0.029061312668189954,0.0507464811091527,
0.409586667,-0.0012914872200544825,0.019420524591339083,0.05208247541466626,
0.41205474,0.0066238434289887654,0.019364945216284124,0.05889467906220247,
0.414522188,0.01295610794822337,0.03846306174858882,0.06817210921655814,
0.416989479,-0.001120666429202069,0.03459895110022604,0.06219531066426143,
0.419457344,-8.965331433616608E-4,0.04682174091252944,0.06889839941031539,
0.421925104,0.008854063501484988,0.03745739273002352,0.06851822514348704,
0.424393594,0.014740284006220336,0.03570870249883812,0.07778592410893026,
0.426861459,0.019449260410008606,0.05536656927598704,0.07754322292972304,
0.429328646,0.01747366513914886,0.05003601989375106,0.07160565378323192,
0.431796823,0.023550228087957883,0.034286051442039445,0.06302716829025812,
0.434264844,0.016925919698759867,0.03700013116980588,0.04850751954431587,
0.436732032,0.01928351215289828,0.04491415942498045,0.05220552125068778,
0.439199427,0.015426809722318607,0.03975985308319724,0.055164685555237014,
0.441667344,0.01234144777785487,0.026065094151738466,0.04796017861997015,
0.444135782,-0.016926455015097097,0.015109334690287246,0.05176764851121085,
0.446603646,0.009429935603019357,0.01974447115493977,0.01652932266639162,
0.449070834,0.007543948482415491,0.00622431074963542,0.013223458133113652,
0.451539167,-0.00545039400184838,0.012636452002418308,0.004835358303365567,
0.45400724,-0.002446058390336736,0.008194898830328201,3.98564669108481E-5,
0.456474948,-0.011528136728443703,0.002727441204765535,-0.02102448079326713,
0.458943177,0.02331988024851639,-0.02461767815496202,-0.034048283365081033,
0.461411459,0.009084614182638784,-0.023522668067182506,-0.03489548704362733,
0.463880313,0.0015249149522206518,-0.022646636155100985,-0.06045880906849632,
0.466348646,0.001219931961776527,-0.02960286171186155,-0.06942417616104635,
0.468816094,-0.008595344446753084,-0.048567657716657164,-0.06893884654407145,
0.471284011,-0.00496201874626051,-0.03885412617332573,-0.0723797759657252,
0.473751407,-0.0020553581858664405,-0.029169038167054184,-0.0732175414757048,
0.476218542,-0.013129833376009425,-0.0195067049904305,-0.07795574704775099,
0.478686563,9.816801265087605E-4,-0.040490732339512336,-0.08916437180812231,
0.48115474,-0.003043169521076916,-0.022821295855435575,-0.10004548670431035,
0.483622917,0.0013939780054224027,-0.020171275614096984,-0.10875037862125936,
0.486090261,0.004943707947550807,-0.029536836050664816,-0.11571429215481999,
0.488557344,-0.005616329618598148,-0.021715206068925408,-0.12319887513010563,
0.491025261,0.0031639695101538245,-0.023114953169959707,-0.11770201392244317,
0.493492813,-0.01278289080194163,-0.0012636214333676676,-0.09224739605006427,
0.49596,0.005087753768511394,-0.020153477179042756,-0.07571213192794168,
0.498427344,-0.01890089660028793,-0.004637252797311364,-0.060569705542352636,
0.500894688,-0.013206460469088382,-0.003709802237849058,-0.029312850615522024,
0.503362761,-0.014393681997554642,-0.008710606263240717,-0.04259319431077735,
0.505830677,-0.005772169204153327,-0.010797010553805497,-0.047474061063855544,
0.508298334,-0.02184605858452933,0.016247759904123582,-0.037979248851083725,
0.510766771,-0.009819813662591118,0.02256949793947316,-0.009327033114068684,
0.513234584,-0.007855850930072905,0.02188410005293351,-0.011290056667036197,
0.515701875,-0.00628468074405833,0.025164331128772588,-0.0013751849820664575,
0.51816974,0.01794334905938591,0.02395996660437305,0.019956980920596834,
0.520637709,0.012440422436366755,0.040224816087453485,0.029365090351712198,
0.52310599,0.011866594760235383,0.03409411564156922,0.05029184645129092,
0.525574167,-7.801420798600467E-5,0.04067510807264263,0.0651190362430647,
0.528042032,-0.019204991398737437,0.040197113702681975,0.06740894969757605,
0.530510521,0.003778586913358681,0.03598621650535849,0.07881271884009244,
0.53297849,0.001108612719544974,0.02687471043268036,0.08027887380254306,
0.535445938,0.008543923380668339,0.031071034520460727,0.07762260465726811,
0.537913854,0.004920875932928226,0.024856827616368593,0.09870849632347145,
0.540381875,0.011593733951374932,-0.0030856196406087166,0.10768078631658895,
0.542850104,0.009274987161099951,0.014759845390113102,0.09571570449272393,
0.545317657,0.018905536556196242,-0.005420464790509616,0.10720076793988298,
0.547784792,0.011295915622673056,0.010977706498585982,0.1087311954065946,
0.550252813,-5.34557518035883E-4,0.006867902427262318,0.09655679470418299,
0.552720677,-0.017655969235635366,0.02080837643094563,0.09830180173014291,
0.555188177,-0.006467742183475941,0.028132230090679333,0.10161278537825424,
0.557656094,-0.0032599369356387936,0.03207709793057567,0.09851816409361902,
0.560123907,0.005049083656521319,0.029490203887673427,0.08072950930223932,
0.562591979,0.0040392669252170554,0.023592163110138786,0.08563997340858975,
0.565059792,-0.010168390098284602,0.02270225603132392,0.04936982784796484,
0.567527865,0.0014365779375466459,0.027733070999375498,0.049066937717825,
0.569997136,-0.006507770854995043,0.012615190625184014,0.04308198035004018,
0.572465417,-0.003291959872854064,0.004349364185327831,0.026808723928470002,
0.574933073,0.005023465306749103,-0.008006085281376363,0.008046710588088146,
0.57740099,1.9025266265088048E-4,-0.006404868225101112,-0.0031337069689829633,
0.579868959,0.009723492146295018,-0.00512389458008089,-0.010163825926747805,
0.582337448,0.003950280094752068,-0.013670381838381096,-0.025359759471868415,
0.584805209,-0.0102395795626566,-0.026250359959840597,-0.0356015282806208,
0.587272448,-0.013934440044015658,-0.030571601825904682,-0.028481222624497704,
0.589740521,-0.022633098862528817,-0.034028571476898084,-0.05532739753319227,
0.592208386,-0.008535189073848731,-0.032965621654479915,-0.050004563290224624,
0.594675938,0.002743138757095323,-0.05891489291531976,-0.0859463386204613,
0.597143959,-0.009291035821640037,-0.04713191433225583,-0.09555608212683708,
0.599612084,-0.0036043150350281022,-0.05301958595494044,-0.09367356443193842,
0.602080417,0.010516351610435765,-0.06347251156790745,-0.0924063503248469,
0.604548334,0.010327344059955057,-0.0622635620421067,-0.09498220916612787,
0.607015782,0.00826187524796404,-0.05172511240529182,-0.11427083203016863,
0.609483907,0.012352270631797141,-0.04712285439719488,-0.12204486996983732,
0.611951563,3.105264892633991E-4,-0.039612546289362394,-0.11677804685477611,
0.614418646,0.005991197585301103,-0.04126132704766422,-0.125964856917415,
0.616886094,9.644384854924637E-4,-0.03683758718134428,-0.09311502518236914,
0.619353646,-0.0011427060227480051,-0.040955598690998296,-0.08214888049745817,
0.621821511,0.0029143547645500145,-0.03085024002305009,-0.07911937295265403,
0.624289063,-0.012982582598424691,-0.04190850927918227,-0.08626607941681108,
0.626756198,-0.0046432896848493665,-0.041183834667913644,-0.09581263770336967,
0.629224167,-0.0018003749367375282,-0.05041466188105942,-0.07090746489902422,
0.631691615,-0.003354556760531993,-0.03650322780349258,-0.06438283227078223,
0.634158438,0.012630415041174625,-0.0270490425852013,-0.06682074945920391,
0.636625417,0.025418404403468875,-0.027621275427108793,-0.06302767500681483,
0.639092448,0.02607748799573653,-0.033582573129467774,-0.050422140005451865,
0.641560625,0.0266047667904796,-0.028780321275180654,-0.04416614218014203,
0.64402875,0.009798272565531868,-0.03259554703631884,-0.023847623216770586,
0.646496667,-0.007475454318103675,-0.03373347679455191,-0.0037636149308379885,
0.648965052,-0.007894620265624902,-0.019329742270144723,-0.01066775229623218,
0.651432552,-0.015886986228674238,0.009421550689194258,-0.004705771661203784,
0.653899844,0.012175767443299623,0.011605042980554647,0.005806458110489743,
0.656367969,0.011654876726246127,-0.010097822533891243,0.004645166488391084,
0.65883599,0.0035811249871065265,0.0014930319890613108,0.011372993542275722,
0.661304167,0.010521927234253103,0.014833518036622584,0.022498663388507367,
0.663772032,-0.0068965246226622146,0.011866814429298045,0.037141081589712854,
0.666239375,2.2555669576060366E-4,0.02863603157578709,0.041198918738567514,
0.668707292,0.011665998144389234,0.015251798016061802,0.03295913499085401,
0.671174688,0.0074185357439049415,0.023686967358772293,0.030195738168464104,
0.673641615,0.007849091366730399,0.03617791498961792,0.05095560176524039,
0.676109115,-0.003292016922789992,0.04425638648083008,0.06947847067000446,
0.678576615,-0.01986194271990313,0.03731937195627055,0.06706883000279973,
0.681044479,-0.027375101003238783,0.05665510484193298,0.08619748343583389,
0.683511979,-0.012328790786416716,0.06063816220454005,0.08044327727601086,
0.685979167,-0.0060345130463849705,0.04659626699202557,0.07775412743604271,
0.68844724,-0.0182274200360307,0.04301977806658186,0.08134621576719425,
0.690915,-0.016496192839966534,0.043987112469439815,0.059334327350082816,
0.693382604,-0.024682501099289517,0.037103952747158275,0.05703853731951902,
0.695850469,-0.01974600087943161,0.05074000500168169,0.04969882301967843,
0.698318334,-0.011968287081261353,0.04250626677295183,0.06464385455832122,
0.700786823,0.01148220717848153,0.05123333067910363,0.06320113711345421,
0.703254584,0.001528738498217358,0.044815190086495815,0.06778884548177899,
0.705721667,0.005051504420857819,0.035852152069196674,0.0714597751158923,
0.70818974,-0.005530086479488064,0.03633874889992522,0.062910465356385,
0.710657604,-0.00825258280587439,0.0309852618915466,0.050328372285108,
0.713125261,-0.016173362221338305,0.032445212915947264,0.06323404182222703,
0.715593698,0.0023753766329940584,0.024041955244867186,0.06590095416090591,
0.718062292,0.005728820889143657,0.0268905675986037,0.07186367714708375,
0.720531094,0.008411570333598864,0.013855450676172998,0.07280466242079164,
0.722999532,0.004814999455737115,-4.012160887002514E-4,0.056329514848743045,
0.725467396,0.001937742753447727,-0.007978000115528072,0.05463468731844756,
0.727935729,0.009207221447326053,-0.014039427336990318,0.057108018409445904,
0.73040349,-0.0022055128583134687,-0.01697433018441158,0.05908592034279181,
0.732871042,-0.005592923908934719,-0.025064993093452115,0.06258321991681193,
0.735339063,0.0031826940778845736,-0.03345181003414888,0.04432316773032596,
0.737806927,0.015945958900765916,-0.03250423634213845,0.018230598393245145,
0.740275625,0.01275676712061273,-0.0413174435628465,0.01841290889037772,
0.742743959,0.021690960523806466,-0.033053954850277234,0.014730327112301822,
0.745211407,0.015438517568367685,-0.04941426945578331,-0.016929727567971398,
0.747679948,0.02000784129926203,-0.06441676006993674,-0.026943287669610072,
0.750148438,0.014092022188732123,-0.06684748638694304,-0.025383060311469308,
0.752616042,-2.1193503679506343E-4,-0.053477989109554425,-0.04902043750698759,
0.755083698,-0.0020838108010425016,-0.04469663021739212,-0.06027347891184043,
0.757551198,0.00790424137534032,-0.05298564527651378,-0.05778985856892582,
0.760019115,0.0063233931002722454,-0.038559990677998146,-0.05006031703092262,
0.762486823,0.008887240023430693,-0.0423335453301793,-0.057276952355206134,
0.764954427,-0.0062900235406426475,-0.043438126280317735,-0.05347842223572741,
0.767422969,-0.005032018832514112,-0.05030383239937625,-0.03512587743701978,
0.769890938,-0.011682642310579167,-0.04215732869110744,-0.043414422652741536,
0.772358542,-0.009346113848463344,-0.01625826880615744,-0.04047418338586439,
0.774826459,-0.00747689107877067,-0.02473144471869304,-0.041951185087597764,
0.777294271,-0.013638546068048887,-0.02361365747630939,-0.027817539866953567,
0.779762813,-0.001339546838264788,4.909309372874704E-4,-0.029911655184578834,
0.782230886,0.010413909356704457,-0.001521518021776469,-0.0449856901144603,
0.784698334,0.004502613863079624,-0.01102778131958182,-0.022589046476333863,
0.787166667,0.01125911833503157,-0.016479252300233338,-0.02189966735684834,
0.789634532,0.0013502674234573964,0.015769745094322607,-0.004120228270243942,
0.792102136,-0.004662562455124475,0.020272823320025946,-0.005210397704084713,
0.794570157,-0.013301339980273899,0.025789548672195073,-0.017567823778502856,
0.797037761,-0.022126618811535395,0.04360274451331758,-0.00448318358334987,
0.799505782,-0.010044261844195962,0.054024775643002676,-0.011243407218241686,
0.801973594,-0.01569244268038912,0.052791110530576446,-0.0013378654230304932,
0.804441094,-0.014468210955453267,0.059461205685203355,8.439227494658752E-4,
0.806909167,-0.017317345158253006,0.06862580735211776,0.008332761490589036,
0.809376979,-0.015768132937744372,0.0587291475830492,-0.008648274450106186,
0.811844688,-0.01835728274408588,0.07378294918521378,-0.03204297869094397,
0.814312865,-0.0012860165963459735,0.08008320215212611,-0.046691511859005885,
0.816780834,0.0027997003452071567,0.0736378278960173,-0.05266693019033042,
0.81924875,0.013725307103482007,0.07805284234916249,-0.06893331832218585,
0.821716042,0.0033232124777532596,0.08349911668328502,-0.08003221373978064,
0.824183334,-0.008826976845113674,0.06679929334662804,-0.0793394916949488,
0.826651667,-0.012804357869981325,0.0496109091340895,-0.07687186191064654,
0.829119584,-0.017900513540552943,0.06265983288283317,-0.08063964040742277,
0.831587032,-0.02580596362022311,0.04821360353466009,-0.07982619596851492,
0.834054636,-0.02255902770732046,0.0653705139465025,-0.06960360203848381,
0.836522448,-0.00847593214968205,0.0427251449828856,-0.07482579544914536,
0.838990729,-0.0029522261369972352,0.02843732767148921,-0.06560328162298745,
0.841458542,-0.0023617809095977937,0.015092811050765653,-0.056311055474170146,
0.84392625,0.0019390888946057006,0.017817037155431925,-0.06419099525824201,
0.846394948,-0.008020018900489756,0.025739158670268436,-0.049438581118703695,
0.848863282,0.010812308100814863,0.00719153521868543,-0.05869377871332304,
0.851331302,0.01247836010293582,-0.00956082631418742,-0.06035452858589174,
0.853799636,4.1139806617435104E-4,0.009579656209392273,-0.04062676251715125,
0.856267917,0.015643184863004173,-0.007650329521621924,-0.055472754007862335,
0.858736667,0.016343061512687274,-0.013777314703723342,-0.05012084846996068,
0.861204896,0.022645739226324124,-0.02250738070890157,1.0260100918735304E-4,
0.863672448,0.021945110963807718,-0.012263163936017785,0.013482349362037738,
0.866140782,0.006070541943729885,-0.005982005605601359,0.0012140411107246507,
0.868608802,-0.006629119232796854,-0.03924223900596546,0.02777100705850266,
0.871076615,-0.014874585402411794,-0.040965105062804597,0.04327393455305284,
0.873544896,-0.013813925133071406,-0.03468629913813426,0.04993286834556798,
0.876013386,-0.02445094672514761,-0.05646293320088824,0.05908920849481447,
0.878482032,-0.013817983966459946,-0.05091311103367202,0.07598535605366408,
0.880949948,0.0023454224257547784,-0.06561585717410556,0.05695985466715037,
0.883417709,-0.024923278277009395,-0.0601497129838523,0.04939631390950083,
0.885886302,-0.012281589416575173,-0.05769106040325617,0.052916556742834686,
0.888354219,-0.004082498119601999,-0.05572413833877926,0.04424746048215766,
0.890821563,0.017790844308273476,-0.07329318071954638,0.058369312379866756,
0.893289167,0.029546735896219006,-0.058634544575637104,0.07732365424959653,
0.895757032,0.019808875094691272,-0.0660502156928583,0.10014398809694214,
0.898225782,5.330336656883261E-4,-0.08155404260280963,0.10523954960841309,
0.900693802,-0.005316349461339714,-0.09036787931540202,0.11099141385665234,
0.903160938,0.0072324732187089985,-0.0952653971069542,0.11750712034313437,
0.905629011,0.007700235386109172,-0.10109767411180237,0.14760448167489848,
0.908096771,0.006160188308887343,-0.08279240206104832,0.18891183241023057,
0.910564063,-8.146257467805118E-4,-0.058576894404270774,0.206642466416465,
0.913031719,-0.04659389386715401,-0.06217557001255236,0.1787142416878602,
0.915499323,-0.0698175024898204,-0.045911942387757976,0.1640277593170847,
0.917967344,-0.04245419537316583,-0.03672955391020638,0.13313642254155766,
0.920435104,-0.009078002107467835,-0.014069576718100413,0.10842335312113782,
0.922902657,3.946315190580807E-4,-0.003598634129912459,0.07525339196956793,
0.925371094,-0.005427068198411683,0.01434940995681222,0.018089218702607823,
0.927839115,0.01671518228476126,0.019136579051875546,-0.03529974320197482,
0.930306875,0.015286408599415456,0.022966290486068297,-0.049296160528376376,
0.932775104,0.03328596372302296,0.030097862062621716,-0.052837196977387535,
0.935243334,0.04385709419962504,0.0298210541230588,-0.06332612354870726,
0.937711771,0.05039973580930025,0.0353423960862278,-0.06597538248154322,
0.940179584,0.04223405141904665,0.03401668134194369,-0.04895187580945404,
0.942647136,0.006987627897856341,0.04827018787751003,-0.06021786661436046,
0.945115625,-0.02120951091909591,0.06733002035053098,-0.05008850837937828,
0.947583386,-0.0495099983665481,0.0730065963127734,-0.04964264508240923,
0.950050729,-0.02429393228317378,0.06797656706639299,-0.058856266944832925,
0.952518386,-0.007949598999222734,0.08118088477188878,-0.052827658819538215,
0.954986042,0.007040130399544542,0.07068747229047245,-0.06331925596188093,
